# panacus histgrowth ecoli2146.pan.explode.0.og.crush.og.2013.gfa -c bp -q 0,1,0.5,0.1 -t 28
panacus	growth	growth	growth	growth
count	bp	bp	bp	bp
coverage	1	1	1	1
quorum	0	1	0.5	0.1
743	48282903	538005	4185476	7015839
744	48313965	536971	4187149	7018652
745	48345008	535939	4185479	7021460
746	48376032	534909	4187148	7024262
747	48407037	533881	4185481	7027059
748	48438024	532854	4187146	7029850
749	48468992	531830	4185484	7032635
750	48499942	530808	4187144	7035414
751	48530874	529787	4185486	7010416
752	48561787	528769	4187143	7013205
753	48592682	527752	4185488	7015988
754	48623558	526737	4187141	7018767
755	48654416	525724	4185491	7021539
756	48685256	524713	4187140	7024306
757	48716077	523704	4185493	7027068
758	48746881	522697	4187138	7029824
759	48777666	521692	4185495	7032574
760	48808433	520688	4187137	7035319
761	48839182	519686	4185498	7010631
762	48869913	518687	4187135	7013385
763	48900626	517689	4185500	7016133
764	48931321	516693	4187134	7018877
765	48961998	515699	4185502	7021615
766	48992657	514706	4187132	7024348
767	49023299	513716	4185505	7027075
768	49053922	512727	4187131	7029797
769	49084528	511740	4185507	7032514
770	49115116	510755	4187129	7035225
771	49145686	509772	4185509	7010839
772	49176238	508791	4187128	7013559
773	49206773	507811	4185512	7016274
774	49237291	506833	4187126	7018983
775	49267790	505858	4185514	7021688
776	49298272	504883	4187125	7024387
777	49328737	503911	4185516	7027081
778	49359184	502941	4187124	7029770
779	49389614	501972	4185518	7032454
780	49420026	501005	4187122	7035132
781	49450421	500040	4185521	7011041
782	49480799	499076	4187121	7013728
783	49511159	498115	4185523	7016409
784	49541502	497155	4187119	7019086
785	49571828	496197	4185525	7021758
786	49602136	495240	4187118	7024425
787	49632428	494286	4185527	7027086
788	49662702	493333	4187117	7029743
789	49692959	492382	4185530	7032394
790	49723199	491433	4187115	7035041
791	49753422	490485	4185532	7011237
792	49783628	489539	4187114	7013891
793	49813817	488595	4185534	7016541
794	49843989	487653	4187113	7019185
795	49874144	486712	4185536	7021825
796	49904282	485773	4187111	7024460
797	49934404	484836	4185539	7027090
798	49964509	483901	4187110	7029715
799	49994596	482967	4185541	7032335
800	50024668	482035	4187109	7034950
801	50054722	481104	4185543	7011427
802	50084760	480176	4187108	7014049
803	50114781	479249	4185545	7016667
804	50144785	478323	4187106	7019281
805	50174773	477400	4185547	7021889
806	50204744	476478	4187105	7024493
807	50234699	475557	4185550	7027092
808	50264637	474639	4187104	7029687
809	50294559	473722	4185552	7032276
810	50324465	472807	4187103	7034861
811	50354353	471893	4185554	7011611
812	50384226	470981	4187102	7014203
813	50414082	470071	4185556	7016790
814	50443922	469162	4187100	7019373
815	50473746	468255	4185558	7021951
816	50503553	467350	4187099	7024524
817	50533345	466446	4185561	7027093
818	50563120	465544	4187098	7029658
819	50592879	464644	4185563	7032217
820	50622621	463745	4187097	7034772
821	50652348	462848	4185565	7011789
822	50682059	461952	4187096	7014351
823	50711753	461058	4185567	7016908
824	50741432	460166	4187095	7019461
825	50771094	459275	4185569	7022010
826	50800741	458386	4187093	7024554
827	50830372	457499	4185571	7027093
828	50859986	456613	4187092	7029628
829	50889585	455729	4185573	7032158
830	50919168	454846	4187091	7034684
831	50948736	453965	4185575	7011962
832	50978287	453085	4187090	7014494
833	51007823	452207	4185578	7017022
834	51037343	451331	4187089	7019546
835	51066848	450456	4185580	7022066
836	51096336	449583	4187088	7024581
837	51125809	448711	4185582	7027091
838	51155267	447841	4187087	7029598
839	51184709	446972	4185584	7032099
840	51214135	446105	4187086	7034597
841	51243546	445240	4185586	7012130
842	51272942	444376	4187085	7014633
843	51302322	443514	4185588	7017133
844	51331686	442653	4187084	7019628
845	51361035	441794	4185590	7022119
846	51390369	440936	4187082	7024606
847	51419687	440080	4185592	7027088
848	51448991	439225	4187081	7029567
849	51478278	438372	4185594	7032041
850	51507551	437521	4187080	7034510
851	51536808	436670	4185596	7012292
852	51566050	435822	4187079	7014768
853	51595277	434975	4185598	7017239
854	51624489	434129	4187078	7019706
855	51653686	433285	4185600	7022170
856	51682867	432443	4187077	7024629
857	51712034	431602	4185602	7027084
858	51741185	430762	4187076	7029535
859	51770321	429924	4185604	7031982
860	51799443	429088	4187075	7034424
861	51828549	428252	4185606	7012449
862	51857641	427419	4187074	7014897
863	51886717	426587	4185608	7017341
864	51915779	425756	4187073	7019781
865	51944826	424927	4185610	7022218
866	51973858	424099	4187072	7024650
867	52002875	423273	4185612	7027078
868	52031877	422448	4187071	7029502
869	52060865	421625	4185614	7031922
870	52089838	420803	4187070	7034338
871	52118796	419983	4185616	7012602
872	52147740	419164	4187069	7015023
873	52176669	418346	4185618	7017440
874	52205583	417530	4187068	7019854
875	52234483	416716	4185620	7022263
876	52263368	415903	4187067	7024669
877	52292238	415091	4185622	7027071
878	52321094	414281	4187067	7029469
879	52349936	413472	4185624	7031863
880	52378763	412664	4187066	7034253
881	52407576	411858	4185626	7012749
882	52436374	411054	4187065	7015144
883	52465158	410250	4185628	7017535
884	52493927	409449	4187064	7019923
885	52522682	408648	4185630	7022306
886	52551423	407849	4187063	7024686
887	52580149	407052	4185632	7027062
888	52608861	406256	4187062	7029435
889	52637559	405461	4185634	7031803
890	52666243	404668	4187061	7034168
891	52694913	403876	4185636	7012892
892	52723568	403085	4187060	7015261
893	52752209	402296	4185637	7017627
894	52780836	401508	4187059	7019988
895	52809449	400722	4185639	7022347
896	52838048	399937	4187058	7024701
897	52866633	399153	4185641	7027052
898	52895203	398371	4187057	7029400
899	52923760	397590	4185643	7031743
900	52952303	396810	4187056	7034083
901	52980832	396032	4185645	7013030
902	53009347	395255	4187055	7015374
903	53037848	394480	4185647	7017715
904	53066335	393706	4187055	7020051
905	53094808	392933	4185649	7022385
906	53123267	392161	4187054	7024715
907	53151713	391391	4185650	7027041
908	53180145	390623	4187053	7029364
909	53208563	389855	4185652	7031683
910	53236967	389089	4187052	7033999
911	53265357	388325	4185654	7013164
912	53293734	387561	4187051	7015483
913	53322097	386799	4185656	7017799
914	53350447	386038	4187050	7020111
915	53378783	385279	4185658	7022420
916	53407105	384521	4187049	7024726
917	53435413	383764	4185659	7027028
918	53463708	383009	4187048	7029327
919	53491990	382255	4185661	7031623
920	53520258	381502	4187048	7033915
921	53548512	380750	4185663	7013293
922	53576753	380000	4187047	7015588
923	53604981	379251	4185665	7017880
924	53633195	378504	4187046	7020169
925	53661396	377757	4185667	7022454
926	53689583	377012	4187045	7024736
927	53717757	376268	4185668	7027014
928	53745918	375526	4187044	7029290
929	53774065	374785	4185670	7031562
930	53802199	374045	4187043	7033830
931	53830320	373306	4185672	7013418
932	53858427	372569	4187042	7015690
933	53886521	371833	4185673	7017958
934	53914602	371098	4187042	7020223
935	53942670	370365	4185675	7022485
936	53970725	369633	4187041	7024743
937	53998766	368902	4185677	7026999
938	54026795	368172	4187040	7029251
939	54054810	367443	4185679	7031500
940	54082812	366716	4187039	7033746
941	54110801	365990	4185680	7013539
942	54138778	365266	4187038	7015787
943	54166741	364542	4185682	7018032
944	54194691	363820	4187037	7020274
945	54222628	363099	4185684	7022513
946	54250552	362379	4187037	7024749
947	54278463	361661	4185685	7026982
948	54306361	360944	4187036	7029212
949	54334247	360228	4185687	7031439
950	54362119	359513	4187035	7033662
951	54389979	358799	4185689	7013656
952	54417826	358087	4187034	7015881
953	54445660	357376	4185690	7018104
954	54473481	356666	4187033	7020323
955	54501290	355957	4185692	7022540
956	54529085	355250	4187032	7024753
957	54556868	354544	4185693	7026964
958	54584638	353839	4187032	7029172
959	54612396	353135	4185695	7031376
960	54640141	352432	4187031	7033578
961	54667873	351731	4185697	7013768
962	54695593	351031	4187030	7015971
963	54723300	350332	4185698	7018172
964	54750994	349634	4187029	7020369
965	54778676	348937	4185700	7022564
966	54806345	348242	4187028	7024756
967	54834002	347548	4185701	7026945
968	54861646	346855	4187028	7029131
969	54889278	346163	4185703	7031314
970	54916898	345472	4187027	7033494
971	54944504	344783	4185705	7013877
972	54972099	344094	4187026	7016058
973	54999681	343407	4185706	7018237
974	55027250	342721	4187025	7020413
975	55054808	342036	4185708	7022586
976	55082353	341353	4187024	7024756
977	55109885	340670	4185709	7026924
978	55137405	339989	4187023	7029089
979	55164913	339309	4185711	7031251
980	55192409	338630	4187023	7033410
981	55219892	337952	4185712	7013982
982	55247364	337275	4187022	7016142
983	55274823	336600	4185714	7018299
984	55302269	335925	4187021	7020454
985	55329704	335252	4185715	7022606
986	55357126	334580	4187020	7024755
987	55384537	333909	4185717	7026902
988	55411935	333239	4187019	7029046
989	55439321	332571	4185718	7031187
990	55466695	331903	4187019	7033325
991	55494057	331237	4185720	7014083
992	55521406	330572	4187018	7016222
993	55548744	329907	4185721	7018358
994	55576070	329244	4187017	7020492
995	55603384	328583	4185723	7022623
996	55630685	327922	4187016	7024752
997	55657975	327262	4185724	7026878
998	55685253	326604	4187015	7029002
999	55712519	325946	4185725	7031123
1000	55739773	325290	4187014	7033241
1001	55767016	324635	4185727	7014180
1002	55794246	323981	4187014	7016298
1003	55821464	323328	4185728	7018414
1004	55848671	322676	4187013	7020528
1005	55875866	322025	4185730	7022639
1006	55903049	321375	4187012	7024748
1007	55930220	320727	4185731	7026854
1008	55957380	320079	4187011	7028957
1009	55984527	319433	4185732	7031058
1010	56011663	318788	4187010	7033156
1011	56038788	318143	4185734	7014274
1012	56065900	317500	4187010	7016372
1013	56093001	316858	4185735	7018468
1014	56120091	316217	4187009	7020561
1015	56147168	315577	4185736	7022653
1016	56174234	314939	4187008	7024741
1017	56201289	314301	4185738	7026827
1018	56228332	313664	4187007	7028911
1019	56255363	313029	4185739	7030993
1020	56282383	312394	4187006	7033072
1021	56309391	311761	4185740	7014364
1022	56336388	311128	4187005	7016442
1023	56363373	310497	4185742	7018518
1024	56390347	309867	4187005	7020592
1025	56417309	309238	4185743	7022664
1026	56444260	308610	4187004	7024733
1027	56471199	307982	4185744	7026800
1028	56498127	307356	4187003	7028865
1029	56525044	306732	4185746	7030927
1030	56551949	306108	4187002	7032987
1031	56578843	305485	4185747	7014450
1032	56605725	304863	4187001	7016509
1033	56632596	304242	4185748	7018566
1034	56659456	303622	4187000	7020621
1035	56686305	303004	4185749	7022673
1036	56713142	302386	4187000	7024724
1037	56739968	301769	4185751	7026771
1038	56766783	301154	4186999	7028817
1039	56793586	300539	4185752	7030860
1040	56820379	299926	4186998	7032901
1041	56847160	299313	4185753	7014534
1042	56873930	298702	4186997	7016574
1043	56900688	298091	4185754	7018612
1044	56927436	297482	4186996	7020647
1045	56954172	296873	4185756	7022681
1046	56980898	296266	4186995	7024712
1047	57007612	295660	4185757	7026741
1048	57034315	295054	4186994	7028769
1049	57061008	294450	4185758	7030793
1050	57087689	293847	4186994	7032816
1051	57114359	293244	4185759	7014613
1052	57141018	292643	4186993	7016635
1053	57167666	292043	4185760	7018654
1054	57194303	291443	4186992	7020671
1055	57220929	290845	4185761	7022686
1056	57247544	290248	4186991	7024699
1057	57274148	289651	4185763	7026710
1058	57300741	289056	4186990	7028719
1059	57327324	288462	4185764	7030726
1060	57353895	287868	4186989	7032730
1061	57380456	287276	4185765	7014690
1062	57407005	286684	4186988	7016693
1063	57433544	286094	4185766	7018694
1064	57460072	285505	4186987	7020693
1065	57486590	284916	4185767	7022690
1066	57513096	284329	4186987	7024685
1067	57539592	283742	4185768	7026678
1068	57566076	283157	4186986	7028669
1069	57592551	282572	4185769	7030658
1070	57619014	281989	4186985	7032644
1071	57645467	281406	4185770	7014763
1072	57671909	280824	4186984	7016748
1073	57698340	280244	4185771	7018731
1074	57724760	279664	4186983	7020713
1075	57751170	279085	4185772	7022692
1076	57777570	278508	4186982	7024669
1077	57803958	277931	4185773	7026644
1078	57830336	277355	4186981	7028617
1079	57856704	276780	4185774	7030589
1080	57883060	276206	4186980	7032558
1081	57909407	275633	4185775	7014834
1082	57935742	275061	4186979	7016801
1083	57962068	274490	4185776	7018766
1084	57988382	273920	4186979	7020730
1085	58014686	273351	4185777	7022692
1086	58040980	272782	4186978	7024651
1087	58067263	272215	4185778	7026609
1088	58093536	271649	4186977	7028565
1089	58119798	271083	4185779	7030519
1090	58146050	270519	4186976	7032472
1091	58172291	269955	4185780	7014901
1092	58198522	269393	4186975	7016851
1093	58224743	268831	4185781	7018799
1094	58250953	268270	4186974	7020745
1095	58277152	267710	4185782	7022690
1096	58303342	267151	4186973	7024632
1097	58329521	266593	4185783	7026573
1098	58355690	266036	4186972	7028512
1099	58381848	265480	4185784	7030449
1100	58407996	264925	4186971	7032385
1101	58434134	264371	4185785	7014965
1102	58460262	263817	4186970	7016898
1103	58486379	263265	4185786	7018829
1104	58512486	262713	4186969	7020758
1105	58538583	262162	4185787	7022686
1106	58564670	261613	4186968	7024612
1107	58590746	261064	4185788	7026536
1108	58616813	260516	4186967	7028458
1109	58642869	259969	4185789	7030379
1110	58668915	259423	4186966	7032298
1111	58694951	258877	4185789	7015027
1112	58720976	258333	4186965	7016942
1113	58746992	257790	4185790	7018857
1114	58772997	257247	4186964	7020769
1115	58798993	256705	4185791	7022680
1116	58824978	256165	4186963	7024590
1117	58850953	255625	4185792	7026497
1118	58876919	255086	4186962	7028403
1119	58902874	254548	4185793	7030308
1120	58928819	254010	4186961	7032210
1121	58954754	253474	4185794	7015085
1122	58980679	252939	4186961	7016984
1123	59006595	252404	4185794	7018882
1124	59032500	251870	4186960	7020778
1125	59058395	251338	4185795	7022673
1126	59084280	250806	4186959	7024566
1127	59110156	250275	4185796	7026458
1128	59136021	249744	4186958	7028348
1129	59161877	249215	4185797	7030236
1130	59187723	248687	4186957	7032123
1131	59213558	248159	4185797	7015141
1132	59239384	247632	4186956	7017024
1133	59265201	247106	4185798	7018905
1134	59291007	246581	4186955	7020786
1135	59316803	246057	4185799	7022664
1136	59342590	245534	4186953	7024541
1137	59368367	245012	4185800	7026417
1138	59394134	244490	4186952	7028291
1139	59419892	243969	4185800	7030164
1140	59445639	243449	4186951	7032035
1141	59471377	242930	4185801	7015193
1142	59497105	242412	4186950	7017061
1143	59522824	241895	4185802	7018926
1144	59548532	241378	4186949	7020791
1145	59574231	240863	4185802	7022654
1146	59599921	240348	4186948	7024515
1147	59625600	239834	4185803	7026375
1148	59651270	239321	4186947	7028234
1149	59676931	238809	4185804	7030091
1150	59702581	238297	4186946	7031947
1151	59728223	237787	4185804	7015244
1152	59753854	237277	4186945	7017095
1153	59779476	236768	4185805	7018945
1154	59805089	236260	4186944	7020794
1155	59830691	235753	4185806	7022642
1156	59856285	235247	4186943	7024488
1157	59881868	234741	4185806	7026332
1158	59907443	234236	4186942	7028176
1159	59933007	233732	4185807	7030017
1160	59958562	233229	4186941	7031858
1161	59984108	232727	4185807	7015291
1162	60009644	232225	4186940	7017127
1163	60035171	231725	4185808	7018962
1164	60060689	231225	4186939	7020796
1165	60086196	230726	4185809	7022628
1166	60111695	230228	4186938	7024459
1167	60137184	229730	4185809	7026288
1168	60162664	229234	4186937	7028117
1169	60188134	228738	4185810	7029944
1170	60213595	228243	4186935	7031769
1171	60239046	227749	4185810	7015336
1172	60264488	227256	4186934	7017157
1173	60289921	226763	4185811	7018977
1174	60315345	226271	4186933	7020795
1175	60340759	225780	4185811	7022613
1176	60366164	225290	4186932	7024429
1177	60391559	224801	4185812	7026243
1178	60416945	224312	4186931	7028057
1179	60442323	223825	4185812	7029869
1180	60467690	223338	4186930	7031680
1181	60493049	222851	4185813	7015378
1182	60518398	222366	4186929	7017184
1183	60543738	221882	4185813	7018989
1184	60569069	221398	4186928	7020793
1185	60594391	220915	4185814	7022596
1186	60619703	220432	4186926	7024397
1187	60645006	219951	4185814	7026197
1188	60670300	219470	4186925	7027996
1189	60695585	218991	4185815	7029794
1190	60720861	218511	4186924	7031590
1191	60746128	218033	4185815	7015418
1192	60771385	217556	4186923	7017210
1193	60796634	217079	4185815	7019000
1194	60821873	216603	4186922	7020789
1195	60847104	216128	4185816	7022577
1196	60872325	215653	4186921	7024364
1197	60897537	215180	4185816	7026150
1198	60922740	214707	4186919	7027935
1199	60947934	214235	4185817	7029718
1200	60973119	213763	4186918	7031501
1201	60998295	213293	4185817	7015456
1202	61023462	212823	4186917	7017233
1203	61048620	212354	4185817	7019009
1204	61073769	211885	4186916	7020784
1205	61098909	211418	4185818	7022558
1206	61124040	210951	4186915	7024331
1207	61149163	210485	4185818	7026102
1208	61174276	210020	4186913	7027873
1209	61199380	209555	4185818	7029642
1210	61224475	209091	4186912	7031411
1211	61249562	208628	4185819	7015491
1212	61274639	208166	4186911	7017254
1213	61299708	207705	4185819	7019016
1214	61324768	207244	4186910	7020777
1215	61349819	206784	4185819	7022537
1216	61374861	206324	4186908	7024296
1217	61399894	205866	4185820	7026053
1218	61424919	205408	4186907	7027810
1219	61449935	204951	4185820	7029566
1220	61474941	204495	4186906	7031321
1221	61499939	204039	4185820	7015524
1222	61524929	203584	4186905	7017273
1223	61549909	203130	4185820	7019021
1224	61574881	202677	4186903	7020768
1225	61599844	202224	4185821	7022514
1226	61624798	201772	4186902	7024259
1227	61649744	201321	4185821	7026004
1228	61674680	200871	4186901	7027747
1229	61699609	200421	4185821	7029489
1230	61724528	199972	4186900	7031230
1231	61749439	199524	4185821	7015554
1232	61774341	199076	4186898	7017290
1233	61799234	198629	4185821	7019024
1234	61824119	198183	4186897	7020758
1235	61848995	197738	4185822	7022490
1236	61873862	197293	4186896	7024222
1237	61898721	196849	4185822	7025953
1238	61923571	196406	4186894	7027683
1239	61948413	195964	4185822	7029412
1240	61973246	195522	4186893	7031139
1241	61998070	195081	4185822	7015583
1242	62022886	194640	4186892	7017305
1243	62047693	194201	4185822	7019026
1244	62072492	193762	4186890	7020746
1245	62097282	193324	4185822	7022465
1246	62122064	192886	4186889	7024184
1247	62146837	192449	4185822	7025901
1248	62171602	192013	4186888	7027618
1249	62196358	191578	4185822	7029334
1250	62221106	191143	4186886	7031049
1251	62245845	190709	4185823	7015609
1252	62270575	190276	4186885	7017318
1253	62295298	189843	4185823	7019026
1254	62320011	189411	4186884	7020733
1255	62344717	188980	4185823	7022439
1256	62369414	188550	4186882	7024144
1257	62394102	188120	4185823	7025849
1258	62418782	187691	4186881	7027553
1259	62443454	187262	4185823	7029255
1260	62468117	186834	4186879	7030957
1261	62492772	186407	4185823	7015633
1262	62517419	185981	4186878	7017329
1263	62542057	185555	4185823	7019024
1264	62566687	185130	4186877	7020718
1265	62591308	184706	4185823	7022411
1266	62615921	184282	4186875	7024104
1267	62640526	183859	4185823	7025796
1268	62665123	183437	4186874	7027487
1269	62689711	183016	4185823	7029177
1270	62714291	182595	4186872	7030866
1271	62738863	182174	4185823	7015656
1272	62763426	181755	4186871	7017338
1273	62787981	181336	4185823	7019020
1274	62812528	180918	4186869	7020702
1275	62837067	180500	4185823	7022382
1276	62861597	180083	4186868	7024062
1277	62886120	179667	4185823	7025742
1278	62910634	179252	4186867	7027420
1279	62935139	178837	4185823	7029098
1280	62959637	178423	4186865	7030775
1281	62984126	178009	4185823	7015676
1282	63008608	177596	4186864	7017346
1283	63033081	177184	4185822	7019015
1284	63057546	176773	4186862	7020684
1285	63082002	176362	4185822	7022353
1286	63106451	175952	4186861	7024020
1287	63130892	175542	4185822	7025687
1288	63155324	175133	4186859	7027353
1289	63179748	174725	4185822	7029018
1290	63204164	174317	4186858	7030683
1291	63228573	173910	4185822	7015694
1292	63252973	173504	4186856	7017352
1293	63277365	173099	4185822	7019009
1294	63301748	172694	4186855	7020666
1295	63326124	172289	4185822	7022322
1296	63350492	171886	4186853	7023977
1297	63374852	171483	4185821	7025631
1298	63399204	171080	4186852	7027286
1299	63423547	170679	4185821	7028939
1300	63447883	170277	4186850	7030592
1301	63472211	169877	4185821	7015711
1302	63496531	169477	4186848	7017356
1303	63520842	169078	4185821	7019001
1304	63545146	168680	4186847	7020646
1305	63569442	168282	4185821	7022289
1306	63593730	167885	4186845	7023933
1307	63618010	167488	4185820	7025575
1308	63642282	167092	4186844	7027218
1309	63666546	166697	4185820	7028859
1310	63690802	166302	4186842	7030500
1311	63715050	165908	4185820	7015725
1312	63739291	165515	4186841	7017359
1313	63763523	165122	4185820	7018992
1314	63787748	164730	4186839	7020624
1315	63811965	164338	4185819	7022256
1316	63836173	163947	4186837	7023888
1317	63860374	163557	4185819	7025519
1318	63884568	163167	4186836	7027149
1319	63908753	162778	4185819	7028779
1320	63932931	162390	4186834	7030408
1321	63957100	162002	4185818	7015738
1322	63981262	161615	4186833	7017360
1323	64005416	161228	4185818	7018981
1324	64029563	160843	4186831	7020602
1325	64053701	160457	4185818	7022222
1326	64077832	160073	4186829	7023842
1327	64101955	159688	4185817	7025461
1328	64126070	159305	4186828	7027080
1329	64150178	158922	4185817	7028698
1330	64174277	158540	4186826	7030316
1331	64198369	158158	4185817	7015750
1332	64222454	157777	4186824	7017360
1333	64246530	157397	4185816	7018970
1334	64270599	157017	4186823	7020579
1335	64294660	156638	4185816	7022188
1336	64318714	156260	4186821	7023796
1337	64342760	155882	4185815	7025404
1338	64366798	155504	4186819	7027011
1339	64390828	155128	4185815	7028618
1340	64414851	154751	4186817	7030224
1341	64438866	154376	4185815	7015760
1342	64462874	154001	4186816	7017358
1343	64486874	153627	4185814	7018956
1344	64510866	153253	4186814	7020554
1345	64534851	152880	4185814	7022152
1346	64558828	152507	4186812	7023749
1347	64582798	152135	4185813	7025345
1348	64606760	151764	4186811	7026941
1349	64630714	151393	4185813	7028537
1350	64654661	151023	4186809	7030132
1351	64678600	150653	4185812	7015768
1352	64702532	150284	4186807	7017355
1353	64726456	149916	4185812	7018942
1354	64750373	149548	4186805	7020529
1355	64774282	149181	4185811	7022115
1356	64798183	148814	4186803	7023701
1357	64822077	148448	4185811	7025287
1358	64845964	148083	4186802	7026872
1359	64869843	147718	4185810	7028456
1360	64893715	147354	4186800	7030041
1361	64917579	146990	4185809	7015775
1362	64941435	146627	4186798	7017351
1363	64965284	146265	4185809	7018927
1364	64989126	145903	4186796	7020502
1365	65012960	145541	4185808	7022078
1366	65036787	145180	4186794	7023653
1367	65060607	144820	4185808	7025227
1368	65084419	144461	4186793	7026802
1369	65108223	144101	4185807	7028375
1370	65132020	143743	4186791	7029949
1371	65155810	143385	4185807	7015780
1372	65179593	143028	4186789	7017345
1373	65203368	142671	4185806	7018910
1374	65227135	142315	4186787	7020475
1375	65250896	141959	4185805	7022040
1376	65274649	141604	4186785	7023604
1377	65298394	141250	4185805	7025168
1378	65322132	140896	4186783	7026731
1379	65345863	140542	4185804	7028294
1380	65369587	140189	4186781	7029857
1381	65393303	139837	4185803	7015784
1382	65417012	139486	4186780	7017338
1383	65440714	139134	4185803	7018893
1384	65464408	138784	4186778	7020447
1385	65488095	138434	4185802	7022001
1386	65511775	138084	4186776	7023554
1387	65535447	137736	4185801	7025108
1388	65559113	137387	4186774	7026661
1389	65582771	137039	4185800	7028214
1390	65606421	136692	4186772	7029766
1391	65630065	136346	4185800	7015786
1392	65653701	136000	4186770	7017331
1393	65677330	135654	4185799	7018874
1394	65700952	135309	4186768	7020418
1395	65724567	134965	4185798	7021961
1396	65748174	134621	4186766	7023505
1397	65771775	134277	4185797	7025048
1398	65795368	133935	4186764	7026590
1399	65818953	133592	4185796	7028133
1400	65842532	133251	4186762	7029675
1401	65866104	132909	4185796	7015788
1402	65889668	132569	4186760	7017322
1403	65913225	132229	4185795	7018855
1404	65936775	131889	4186758	7020388
1405	65960318	131550	4185794	7021922
1406	65983854	131212	4186756	7023454
1407	66007383	130874	4185793	7024987
1408	66030905	130537	4186754	7026520
1409	66054419	130200	4185792	7028052
1410	66077927	129864	4186752	7029584
1411	66101427	129528	4185791	7015788
1412	66124920	129193	4186750	7017312
1413	66148406	128858	4185791	7018835
1414	66171886	128524	4186748	7020358
1415	66195358	128190	4185790	7021881
1416	66218823	127857	4186746	7023404
1417	66242281	127525	4185789	7024926
1418	66265731	127193	4186744	7026449
1419	66289175	126861	4185788	7027971
1420	66312612	126530	4186742	7029493
1421	66336042	126200	4185787	7015787
1422	66359465	125870	4186740	7017301
1423	66382881	125540	4185786	7018814
1424	66406290	125212	4186738	7020327
1425	66429692	124883	4185785	7021840
1426	66453086	124556	4186735	7023353
1427	66476474	124228	4185784	7024866
1428	66499855	123902	4186733	7026378
1429	66523229	123575	4185783	7027890
1430	66546596	123250	4186731	7029402
1431	66569957	122924	4185782	7015785
1432	66593310	122600	4186729	7017289
1433	66616656	122276	4185781	7018792
1434	66639995	121952	4186727	7020296
1435	66663328	121629	4185780	7021799
1436	66686653	121306	4186725	7023302
1437	66709972	120984	4185779	7024805
1438	66733284	120663	4186722	7026307
1439	66756588	120342	4185778	7027810
1440	66779886	120021	4186720	7029312
1441	66803177	119701	4185777	7015783
1442	66826462	119382	4186718	7017276
1443	66849739	119063	4185776	7018770
1444	66873010	118744	4186716	7020264
1445	66896273	118426	4185774	7021757
1446	66919530	118109	4186714	7023250
1447	66942780	117792	4185773	7024744
1448	66966023	117475	4186711	7026237
1449	66989260	117159	4185772	7027730
1450	67012489	116844	4186709	7029223
1451	67035712	116529	4185771	7015779
1452	67058928	116214	4186707	7017263
1453	67082137	115900	4185770	7018747
1454	67105340	115587	4186705	7020231
1455	67128535	115274	4185769	7021715
1456	67151724	114962	4186702	7023199
1457	67174906	114650	4185768	7024683
1458	67198081	114338	4186700	7026166
1459	67221250	114027	4185766	7027650
1460	67244412	113717	4186698	7029133
1461	67267567	113407	4185765	7015774
1462	67290715	113097	4186695	7017249
1463	67313857	112788	4185764	7018724
1464	67336992	112480	4186693	7020198
1465	67360120	112172	4185763	7021673
1466	67383242	111864	4186691	7023147
1467	67406357	111557	4185761	7024622
1468	67429465	111251	4186688	7026096
1469	67452566	110945	4185760	7027571
1470	67475661	110639	4186686	7029045
1471	67498749	110334	4185759	7015769
1472	67521831	110030	4186684	7017234
1473	67544906	109726	4185758	7018700
1474	67567974	109422	4186681	7020165
1475	67591035	109119	4185756	7021631
1476	67614090	108816	4186679	7023096
1477	67637139	108514	4185755	7024561
1478	67660180	108212	4186676	7026026
1479	67683215	107911	4185754	7027491
1480	67706244	107611	4186674	7028956
1481	67729266	107310	4185752	7015763
1482	67752281	107011	4186672	7017219
1483	67775290	106711	4185751	7018676
1484	67798292	106413	4186669	7020132
1485	67821287	106114	4185749	7021588
1486	67844276	105816	4186667	7023044
1487	67867259	105519	4185748	7024501
1488	67890234	105222	4186664	7025957
1489	67913204	104926	4185747	7027413
1490	67936166	104630	4186662	7028869
1491	67959123	104334	4185745	7015757
1492	67982072	104039	4186659	7017204
1493	68005015	103745	4185744	7018651
1494	68027952	103451	4186657	7020098
1495	68050882	103157	4185742	7021546
1496	68073806	102864	4186654	7022993
1497	68096723	102572	4185741	7024440
1498	68119634	102279	4186652	7025888
1499	68142538	101988	4185739	7027335
1500	68165435	101696	4186649	7028782
1501	68188327	101406	4185738	7015749
1502	68211211	101115	4186647	7017188
1503	68234090	100826	4185736	7018626
1504	68256962	100536	4186644	7020065
1505	68279827	100247	4185735	7021503
1506	68302686	99959	4186641	7022942
1507	68325538	99671	4185733	7024380
1508	68348384	99383	4186639	7025819
1509	68371224	99096	4185732	7027257
1510	68394057	98810	4186636	7028696
1511	68416884	98523	4185730	7015742
1512	68439705	98238	4186633	7017172
1513	68462519	97952	4185728	7018601
1514	68485326	97668	4186631	7020031
1515	68508127	97383	4185727	7021461
1516	68530922	97099	4186628	7022891
1517	68553711	96816	4185725	7024321
1518	68576493	96533	4186625	7025751
1519	68599269	96251	4185723	7027180
1520	68622038	95968	4186623	7028610
1521	68644801	95687	4185722	7015734
1522	68667558	95406	4186620	7017155
1523	68690308	95125	4185720	7018576
1524	68713052	94845	4186617	7019998
1525	68735790	94565	4185718	7021419
1526	68758522	94285	4186615	7022840
1527	68781247	94007	4185717	7024262
